ra,dec,class,subclass,z,plate,mjd,fiberID
48.884319,40.267209,STAR,F2,-0.0001010212,2417,53766,87
48.878423,39.923466,STAR,M2,-0.0001721984,2417,53766,88
48.875805,40.112036,STAR,F9,2.160563e-05,2417,53766,89
48.926552,39.811083,STAR,K3,-0.000109581,2417,53766,90
48.918794,40.15122,STAR,F9,-0.0001764422,2417,53766,92
48.871803,40.500611,STAR,F9,-1.153866e-05,2417,53766,93
48.820625,40.307526,STAR,K3,-0.0001405239,2417,53766,94
49.047812,40.039861,STAR,L5.5,-0.004020893,2417,53766,95
48.940227,40.518172,STAR,F5,-0.0001875398,2417,53766,96
49.025246,39.930783,STAR,K1,2.694537e-05,2417,53766,97
48.844334,40.232618,STAR,K1,-8.349847e-05,2417,53766,98
48.986757,40.419091,STAR,F2,-0.0003599847,2417,53766,99
49.027031,40.212506,STAR,K1,-0.0001466052,2417,53766,100
49.57053,40.933873,STAR,F9,-0.0002965705,2417,53766,101
49.331922,40.706439,STAR,F9,-0.0001979004,2417,53766,102
49.269939,40.651461,STAR,K3,-0.0002118877,2417,53766,103
49.557539,40.685956,STAR,F9,-0.0002332024,2417,53766,104
49.569202,41.212103,STAR,K1,6.890325e-05,2417,53766,105
49.30258,41.082252,STAR,F9,-0.0002184049,2417,53766,108
49.432248,40.748279,STAR,A0,-0.0004648591,2417,53766,109
49.354497,40.931588,STAR,F9,-0.0001688804,2417,53766,110
49.33459,40.674548,STAR,F9,-7.218562e-05,2417,53766,111
49.41837,41.227883,STAR,L5.5,-0.003529872,2417,53766,112
49.609322,41.16867,STAR,F9,-0.0002735723,2417,53766,113
49.528444,40.557397,STAR,K1,-6.324176e-05,2417,53766,114
49.530636,40.919598,STAR,F5,-0.0009878876,2417,53766,115
49.307072,41.257985,STAR,F9,-0.0001756461,2417,53766,116
49.276959,41.079202,STAR,F5,-0.0003431288,2417,53766,117
49.584531,41.082924,STAR,K1,-0.000263599,2417,53766,118
49.430641,41.15398,STAR,K1,-0.0002559349,2417,53766,119
49.412889,41.281005,STAR,A0,-0.0003569638,2417,53766,120
179.82222,20.073077,STAR,F3/F5V (30743),-0.0001501107,6407,56311,132
179.80422,20.479233,STAR,CV,-0.0005230526,6407,56311,142
179.55,19.483703,STAR,F3/F5V (30743),-0.0006194455,6407,56311,166
179.54535,20.36895,STAR,CV,0.003127992,6407,56311,186
154.95683,3.8895064,STAR,M6,0.0001179924,574,52355,21
149.62986,33.314378,STAR,F3/F5V (30743),0.0007250555,5793,56337,260
149.53318,33.675815,STAR,A2II (39866),0.0006093656,5793,56337,264
149.45899,33.145843,STAR,WDmagnetic,0.0005857439,5793,56337,288
149.01106,33.652342,STAR,F3/F5V (30743),0.0002475795,5793,56337,302
149.37749,33.697029,STAR,F3/F5V (30743),7.677627e-05,5793,56337,306
149.3229,33.814066,STAR,K3V (32147),0.0002139226,5793,56337,308
149.23808,33.829947,STAR,B2IV-V (176819),0.0001443895,5793,56337,314
166.20761,4.82381,STAR,F5,0.0005077454,581,52356,271
166.21697,3.5522551,STAR,K5,8.88141e-05,581,52356,288
166.16109,3.7580102,STAR,CV,-0.0005481202,581,52356,298
165.91826,4.2673528,STAR,M2,0.0001519738,581,52356,310
217.83903,8.5366397,STAR,K3,-0.0002156052,1812,53795,480
218.23683,8.6462578,STAR,Carbon,-0.001259037,1812,53795,497
218.47255,8.7765755,STAR,K5,0.0001034052,1812,53795,519
218.37259,9.4848196,STAR,F2,0.0001341201,1812,53795,522
218.58957,8.3688165,STAR,K7,5.504348e-05,1812,53795,551
218.68451,8.5666405,STAR,K5,5.412552e-05,1812,53795,554
218.84029,8.8757693,STAR,M0,-0.0001716457,1812,53795,581
218.77361,8.6441768,STAR,K7,-0.0002541348,1812,53795,585
218.74732,8.6247205,STAR,M8,0.0006340657,1812,53795,587
218.82223,8.5572008,STAR,F9,-0.0001249757,1812,53795,589
160.79804,-0.32149551,STAR,L5,0.002433969,274,51913,63
160.7916,-0.6391045,STAR,F2,6.622531e-05,274,51913,64
159.98624,-0.75477885,STAR,K7,-2.411012e-05,274,51913,91
160.57541,-0.37040509,STAR,M1,0.0001853075,274,51913,101
159.86004,-1.0215766,STAR,F9,-0.0002425783,274,51913,130
160.14422,-0.48934308,STAR,F2,0.0001067668,274,51913,164
160.30203,-0.33937595,STAR,L4,-0.004136076,274,51913,166
195.32825,36.722325,STAR,F3/F5V (30743),-7.4918e-05,8869,57481,998
195.40053,36.519959,STAR,M4.5:III (123657),0.0001790233,8869,57481,999
198.22928,37.176522,STAR,F0IV (81937),-0.0004332378,8870,57779,20
198.04601,37.017486,STAR,K1IVa (142091),-6.302236e-05,8870,57779,26
198.02132,37.137391,STAR,F0Ib (36673),-0.0001532284,8870,57779,27
198.07509,36.769479,STAR,A2Ia (14489),-0.0006531673,8870,57779,33
197.90982,36.592844,STAR,sdF3 (140283),-0.0004765487,8870,57779,35
198.10036,36.909162,STAR,M6III (148783),-0.0001921169,8870,57779,39
197.83839,36.368583,STAR,A1III (225180),-0.0002157772,8870,57779,52
197.89981,36.307378,STAR,F3/F5V (30743),0.0002387692,8870,57779,56
197.8881,36.377758,STAR,WDcooler,9.565729e-05,8870,57779,57
37.102568,2.1072455,STAR,F2V (33256),0.0005762708,4263,55484,472
36.884782,1.889139,STAR,A4p (G_37-26),-0.0002623439,4263,55484,492
36.738217,2.8678462,STAR,WDcooler,0.0001190509,4263,55484,501
36.875387,2.5748149,STAR,F3/F5V (30743),0.0005739715,4263,55484,502
36.661999,2.6724945,STAR,sd:F0 (G_84-29),-0.0003212457,4263,55484,504
36.853779,2.6545037,STAR,F2V (33256),0.0001728203,4263,55484,514
36.683687,2.3959965,STAR,M1 (204445),-0.0003708507,4263,55484,517
36.879545,2.8382153,STAR,F3/F5V (30743),-0.0005087714,4263,55484,524
49.24227,42.385731,STAR,F9,-0.0001429544,2417,53766,525
49.184579,42.375137,STAR,K1,-0.0001968076,2417,53766,526
49.122395,42.601675,STAR,G2,-0.0003538023,2417,53766,527
48.90919,42.38124,STAR,G0,-0.0001267789,2417,53766,528
48.800214,42.609257,STAR,K3,-6.083689e-05,2417,53766,529
48.831619,42.560656,STAR,K1,-0.00015892,2417,53766,530
49.006451,42.379417,STAR,F9,-0.0001543336,2417,53766,531
48.886843,42.294254,STAR,F9,-0.0002335624,2417,53766,532
49.053867,42.160725,STAR,K3,-5.926291e-05,2417,53766,533
48.986156,42.399017,STAR,K1,-8.560291e-05,2417,53766,534
48.949756,42.239542,STAR,K3,-0.0001415162,2417,53766,535
49.006526,42.311454,STAR,F9,-0.0001822356,2417,53766,536
49.203232,42.102931,STAR,K1,-8.164424e-05,2417,53766,537
49.094206,42.400712,STAR,F9,-0.0003858143,2417,53766,538
48.821669,42.022597,STAR,L5,0.000120985,2417,53766,539
48.910191,42.192985,STAR,A0,-0.0003146292,2417,53766,540
49.647378,41.811011,STAR,F9,-9.341691e-05,2417,53766,541
49.600182,41.815809,STAR,A0,0.0001806453,2417,53766,543
49.787827,41.973492,STAR,F9,-0.0001854826,2417,53766,545
49.793096,42.021972,STAR,WD,0.0003109313,2417,53766,546
49.853695,41.903799,STAR,F9,-0.000139233,2417,53766,547
49.754658,41.857695,STAR,A0,-6.024344e-05,2417,53766,548
49.519237,41.659662,STAR,K1,-0.0001002814,2417,53766,549
49.54004,41.937467,STAR,L9,-0.004011986,2417,53766,550
49.758786,41.44866,STAR,K1,-8.904401e-05,2417,53766,551
49.701343,41.640786,STAR,K1,5.519866e-05,2417,53766,552
49.607527,41.343712,STAR,F9,-0.0004699818,2417,53766,553
49.506424,41.81122,STAR,A0,-0.0002085429,2417,53766,554
49.615308,41.584556,STAR,F9,-0.0002831523,2417,53766,555
49.749133,41.650462,STAR,F9,-0.0004328053,2417,53766,556
49.834052,41.501379,STAR,F9,-5.11275e-05,2417,53766,557
49.725726,41.558679,STAR,F9,-0.0001830394,2417,53766,558
49.608777,41.514833,STAR,F9,-0.0001232211,2417,53766,559
49.638841,41.338903,STAR,F9,-0.0003805319,2417,53766,560
49.429832,42.388616,STAR,F9,-9.5713e-05,2417,53766,561
49.366738,42.56623,STAR,F9,-4.982146e-05,2417,53766,562
49.584894,42.510187,STAR,G5,-0.0002230371,2417,53766,563
49.399969,42.199324,STAR,F5,-0.0002258442,2417,53766,564
49.284864,42.495228,STAR,F9,-0.0001309371,2417,53766,565
49.32375,42.107345,STAR,K5,-0.0001200731,2417,53766,566
49.608121,42.40558,STAR,G2,-0.0003759387,2417,53766,567
49.600831,42.447499,STAR,WDmagnetic,-0.0007243381,2417,53766,568
49.293044,42.528002,STAR,F9,-0.0001537318,2417,53766,569
49.330637,42.585508,STAR,F9,-0.0001751742,2417,53766,570
49.571614,42.045259,STAR,K1,-1.514161e-05,2417,53766,571
49.3686,42.171062,STAR,K7,-0.0001733674,2417,53766,572
49.549039,42.289331,STAR,K1,-0.0001016621,2417,53766,573
49.26107,42.131856,STAR,F9,-5.541616e-05,2417,53766,574
49.267262,42.557099,STAR,F9,-0.0002410146,2417,53766,575
49.38002,42.1401,STAR,K1,-0.000208518,2417,53766,577
49.348053,42.449844,STAR,CV,0.0002529874,2417,53766,578
49.329905,42.306399,STAR,A0,-0.0003372263,2417,53766,579
49.247772,42.564641,STAR,WD,-0.0001583483,2417,53766,580
145.29542,-0.74985409,STAR,M8,0.0001377936,266,51630,298
145.24573,0.044365969,STAR,M2,-6.119941e-05,266,51630,301
145.28112,-0.3304716,STAR,WD,0.0001110906,266,51630,314
41.398496,5.019268,STAR,A4V (97603),-0.0006614479,8729,57399,581
41.38541,4.8643542,STAR,WDmagnetic,-0.0005720384,8729,57399,590
41.413055,4.5223143,STAR,M5III (221615),7.151285e-05,8729,57399,595
41.484241,4.301653,STAR,M5III (221615),0.0002065922,8729,57399,606
41.376159,4.3868708,STAR,K0IIIa (57669),9.706926e-05,8729,57399,608
41.507895,4.1677402,STAR,F8V (G_243-63),-0.0005312524,8729,57399,616
143.08611,31.717199,STAR,F3/F5V (30743),0.0001591417,10429,58145,650
143.16199,32.408643,STAR,F3/F5V (30743),-0.0001200899,10429,58145,666
149.41259,27.156127,STAR,F0IV (81937),0.0005563515,5794,56282,22
149.54046,27.527882,STAR,A5Ia (17378),0.0004184226,5794,56282,26
149.34898,26.826933,STAR,A4 (G_165-39),0.0009165689,5794,56282,48
149.30246,26.862583,STAR,CV,0.0001231177,5794,56282,50
149.40894,26.858733,STAR,F0IV (81937),0.0002711018,5794,56282,52
149.29142,26.995145,STAR,G8V (101501),0.0004838006,5794,56282,54
149.33422,27.054545,STAR,A8V (155514),0.0003190966,5794,56282,57
149.08719,27.45823,STAR,WDhotter,-0.0001355905,5794,56282,66
149.16757,27.274415,STAR,G0 (63791),0.0001332383,5794,56282,70
148.95858,26.689325,STAR,K3V (32147),0.0002206249,5794,56282,81
133.55408,5.4330769,STAR,T2,-0.0005975405,1189,52668,47
133.79896,5.4044969,STAR,A0,0.0001689667,1189,52668,54
133.47046,5.572343,STAR,K1,2.994382e-05,1189,52668,57
134.07439,5.6824,STAR,F9,0.0001770214,1189,52668,65
134.10644,5.9488601,STAR,K7,0.000324404,1189,52668,68
134.03733,6.0715912,STAR,A0,0.0003016712,1189,52668,73
133.02604,5.2470678,STAR,WD,0.0006465283,1189,52668,81
133.07554,5.368105,STAR,A0,0.0001459301,1189,52668,82
133.28536,5.2269489,STAR,M3,-0.001050864,1189,52668,87
133.25195,5.3126667,STAR,F2,0.001025456,1189,52668,95
133.17352,5.368699,STAR,Carbon_lines,0.0009368708,1189,52668,99
133.88486,6.0050543,STAR,M0,0.0001048937,1189,52668,103
134.06722,25.812858,STAR,CV,-0.001974209,5179,55957,726
134.1134,25.971039,STAR,A4V (97603),0.0003591301,5179,55957,732
134.07643,26.038587,STAR,A4V (97603),-0.0001346872,5179,55957,740
134.228,26.293941,STAR,F3/F5V (30743),0.0006943162,5179,55957,746
146.12924,6.5406262,STAR,F3/F5V (30743),5.349606e-05,4872,55944,66
145.90715,6.1824079,STAR,M5III (221615),-0.0001725697,4872,55944,67
146.08469,6.517346,STAR,F8V (G_243-63),0.0005324042,4872,55944,77
145.95973,5.7897676,STAR,F3/F5V (30743),0.001116692,4872,55944,98
145.57605,5.3242092,STAR,F3/F5V (30743),-0.0002328989,4872,55944,121
150.23357,33.518575,STAR,F3/F5V (30743),0.0002353032,5793,56337,146
149.99233,32.871828,STAR,CV,-0.000134106,5793,56337,162
150.07065,33.172475,STAR,M5III (221615),-5.940176e-05,5793,56337,165
150.10175,33.320149,STAR,A0IVn (25642),0.0005397201,5793,56337,173
149.91932,33.326416,STAR,CV,0.0003716987,5793,56337,180
149.89503,33.525685,STAR,K1IVa (142091),0.0001181157,5793,56337,182
149.99279,33.620103,STAR,F3/F5V (30743),0.000379697,5793,56337,186
204.24359,9.6220924,STAR,A0,-0.0001723798,1802,53885,68
204.92191,9.4805555,STAR,CarbonWD,0.004033191,1802,53885,76
204.44846,9.3005731,STAR,K3,-0.00013104,1802,53885,105
118.66517,43.836059,STAR,F0III (89025),-0.0001128388,8276,57067,72
118.64914,44.00362,STAR,G4V (32923),-0.000563684,8276,57067,74
118.61729,43.973235,STAR,F2V (33256),-0.0006495585,8276,57067,75
118.61193,43.741258,STAR,M5III (221615),0.0001648428,8276,57067,77
118.7947,43.667749,STAR,K0IV (191026),-8.819593e-05,8276,57067,78
118.5585,43.259496,STAR,Ldwarf,1.30474e-05,8276,57067,81
118.28009,43.248242,STAR,M1 (204445),0.000233075,8276,57067,87
118.44085,43.485646,STAR,F3/F5V (30743),-0.000142773,8276,57067,94
118.41091,43.898205,STAR,K1III (18322),-7.410325e-05,8276,57067,96
118.35227,43.940811,STAR,F9IV (136064),-0.0004812828,8276,57067,98
117.92131,42.698795,STAR,F3/F5V (30743),4.762706e-05,8276,57067,108
22.684151,21.497425,STAR,sdF3 (140283),0.003383157,7635,56979,189
22.856629,21.420961,STAR,M1 (204445),0.0001178608,7635,56979,190
22.880054,21.509858,STAR,M1 (204445),7.96398e-05,7635,56979,192
22.870524,21.450514,STAR,K3V (32147),-0.0001852633,7635,56979,200
22.653973,20.40683,STAR,F0IV (81937),-0.0009290354,7635,56979,204
22.809556,20.599595,STAR,K3V (32147),-6.692813e-05,7635,56979,206
22.804553,20.486458,STAR,K5 (G_19-24),-2.696631e-05,7635,56979,207
22.720878,20.608362,STAR,M4.5:III (123657),-0.0001508531,7635,56979,210
22.765065,21.081324,STAR,M1 (204445),-0.0001838693,7635,56979,216
22.575559,21.439062,STAR,CV,-0.0005958088,7635,56979,223
22.667685,21.320017,STAR,F6V (16673),-7.994253e-05,7635,56979,224
22.605229,21.787804,STAR,M3III (44478),0.0001534546,7635,56979,238
324.77362,2.9417198,STAR,M5III (221615),-0.0002990697,11321,58425,65
324.73861,3.0646545,STAR,F3/F5V (30743),-0.0005529581,11321,58425,68
324.84764,3.402734,STAR,M5III (221615),-0.000249296,11321,58425,79
324.65346,2.7125626,STAR,CalciumWD,-0.001958025,11321,58425,95
124.65885,45.32378,STAR,G1V (95128),6.473326e-05,7328,56715,132
141.73872,34.367417,STAR,M5III (221615),-8.072949e-06,10227,58224,544
141.39145,33.928756,STAR,K3V (32147),0.001512532,10227,58224,547
141.22871,33.873706,STAR,F3/F5V (30743),6.489031e-05,10227,58224,550
141.68247,33.720867,STAR,F3/F5V (30743),-0.0002989466,10227,58224,561
141.70505,33.366144,STAR,M4.5:III (123657),0.0001554205,10227,58224,567
141.6193,33.444424,STAR,WDcooler,-0.0005365214,10227,58224,570
141.66827,33.567057,STAR,A2II (39866),-0.0003431583,10227,58224,574
141.75087,33.314043,STAR,F0Ib (36673),-0.0002360088,10227,58224,580
141.95286,34.495422,STAR,M5III (221615),-4.518009e-05,10227,58224,581
141.63591,33.800843,STAR,M5III (221615),0.0001149426,10227,58224,588
129.97481,0.4064141,STAR,M1 (204445),0.0001513177,12525,58932,631
129.85471,0.2452612,STAR,CV,-0.0007982228,12525,58932,635
129.919,0.45399246,STAR,M5III (221615),-5.879035e-05,12525,58932,639
129.61946,0.32001746,STAR,K5 (G_19-24),0.0001523241,12525,58932,640
129.70501,-0.3843891,STAR,F3/F5V (30743),0.0009609943,12525,58932,656
130.0619,0.71084062,STAR,WDcooler,0.0001985164,12525,58932,666
129.83332,-0.0070246249,STAR,K5 (G_19-24),6.292919e-05,12525,58932,683
142.74878,31.621863,STAR,F3/F5V (30743),-0.0003797153,10429,58145,575
142.99505,31.968669,STAR,M5III (221615),-0.003187103,10429,58145,605
230.24577,7.943653,STAR,F5,-0.0002253605,2724,54616,566
229.99533,7.99196,STAR,F9,-7.885438e-05,2724,54616,572
230.14143,8.158752,STAR,F9,0.0001573173,2724,54616,575
230.22215,8.24126,STAR,K1,-3.530348e-05,2724,54616,580
230.53875,7.161712,STAR,K1,-0.0001475595,2724,54616,583
230.57246,7.445086,STAR,G0,0.0001794908,2724,54616,585
230.47438,7.432862,STAR,F9,-8.638776e-05,2724,54616,586
230.5591,7.608853,STAR,F9,-7.321109e-05,2724,54616,587
230.4359,7.633211,STAR,K1,5.528943e-05,2724,54616,588
230.54388,7.312895,STAR,F5,-0.0003500042,2724,54616,592
230.44697,7.233929,STAR,F5,-0.0001018075,2724,54616,593
230.50877,7.585993,STAR,F5,0.0004987986,2724,54616,600
230.45878,8.171395,STAR,F9,-0.0002457317,2724,54616,605
230.47626,8.181273,STAR,K1,-4.500203e-05,2724,54616,606
230.49426,8.187,STAR,F9,-8.852361e-05,2724,54616,608
230.66434,7.788736,STAR,F9,-0.0004552336,2724,54616,609
230.5284,7.843022,STAR,K5,-0.0003364093,2724,54616,613
230.32519,7.762593,STAR,K1,-0.0001441707,2724,54616,616
133.37903,26.741531,STAR,F2V (33256),-0.0003179029,5179,55957,584
133.2767,26.675306,STAR,A9V (154660),0.0005892385,5179,55957,586
133.29451,26.210456,STAR,F3/F5V (30743),-0.0001922214,5179,55957,596
133.41478,25.985594,STAR,G8V (101501),-9.49053e-05,5179,55957,602
133.41006,25.850897,STAR,CV,0.002661606,5179,55957,614
133.33586,25.696042,STAR,M0III (168720),4.742556e-05,5179,55957,616
133.42167,25.832195,STAR,F2V (33256),0.0007867125,5179,55957,617
133.51716,26.061558,STAR,K3V (32147),-0.0003094231,5179,55957,620
133.51921,26.307064,STAR,F9IV (136064),-9.71311e-06,5179,55957,621
133.49204,26.636471,STAR,WDcooler,-0.0001258888,5179,55957,622
133.50739,26.44973,STAR,WDmagnetic,0.001723329,5179,55957,632
133.43296,26.544625,STAR,A1V (95418),7.336724e-05,5179,55957,638
228.61597,19.144143,STAR,F0IV (81937),-0.001221563,3951,55681,674
228.63604,18.869297,STAR,A8V (155514),8.264573e-05,3951,55681,678
228.6554,18.414913,STAR,CalciumWD,-0.0008077869,3951,55681,692
228.7697,19.578391,STAR,A4V (97603),-0.0002414991,3951,55681,702
228.8319,19.391429,STAR,F0IV (81937),-0.0004244171,3951,55681,706
228.77073,19.162372,STAR,F6III (61064),-0.000439906,3951,55681,710
228.92316,18.701374,STAR,G8V (101501),-0.0002293864,3951,55681,724
228.80487,18.654109,STAR,G8V (101501),6.278764e-05,3951,55681,726
228.85848,18.241636,STAR,F8V (30562),-0.000590633,3951,55681,736
141.89627,33.526279,STAR,G9Ib (221861),0.0002595842,10227,58224,608
141.92385,33.499772,STAR,M5III (221615),0.0001916048,10227,58224,620
142.15351,34.402971,STAR,M5III (221615),5.032578e-05,10227,58224,625
141.99897,34.221785,STAR,F3/F5V (30743),0.0006233821,10227,58224,638
141.94162,33.729255,STAR,M5III (221615),6.248457e-05,10227,58224,646
141.98467,33.479955,STAR,K3V (32147),-0.0006389406,10227,58224,647
227.60747,15.360352,STAR,K5Ve (118100),0.000108623,5486,56030,648
227.63934,15.083947,STAR,CV,0.003459849,5486,56030,652
227.66307,15.75573,STAR,F3/F5V (30743),4.078635e-05,5486,56030,654
227.6513,16.078351,STAR,F0IV (81937),-0.0001278244,5486,56030,662
